source_row_id,matched_standardizedItemId,confidence,decision,reason
1388,KVI-HARD-0001,0.8779,match,"The competitor product '3M Scotch Magic Tape 19mm Free Delivery' matches the master KVI entry '3M Scotch Magic Tape 19mm'. Brand '3M' matches, model 'Magic' matches, and size '19mm' matches exactly."
823,KVI-FMCG-0081,0.925,match,"The competitor product 'Anchor Butter Salted 454g' matches exactly with the master list item 'Anchor Butter Salted 454g'. The brand is 'Anchor', model is 'Salted', size is 454 grams, and unit is 'g', which are all identical."
746,KVI-FMCG-0017,0.894,match,"The competitor product is 'Singha Beer 630ML', which matches our master entry 'Singha Beer 630ml' exactly in terms of brand ('Singha'), model ('Lager'), and size (630ml). The key identifiers align correctly, confirming a match."
1580,KVI-ELEC-0022,1.0,match,"The competitor product 'Duracell Plus Power AA 8pcs' matches exactly with the KVI product 'Duracell Plus Power AA 8pcs' in terms of brand identifiers (Duracell), model names (Plus), size quantities (8), and physical metric units (pcs)."
335,KVI-ELEC-0034,0.7164,match,"The competitor product 'Anker HDMI Cab. 1.8m' matches the master list item 'Anker HDMI Cable 1.8m' based on brand (Anker), model (A8602), size (1.8m), and unit (m) which are all identical."
1983,,0.0,no_match,Filtered by local retrieval layer: Similarity score fell well below minimum structural threshold.
99,KVI-FMCG-0102,0.7383,match,"The competitor product 'ไทด์ Tide Powder Detergent 3kg Save 20฿' matches exactly with the master product 'Tide Powder Detergent 3kg'. Both have the same brand 'Tide', the same size '3kg', and the same model 'Original'."
1869,,0.0,no_match,"The competitor product is a plastic flower pot, while the KVI candidates are watering cans and a dish sponge. The brand identifiers, model names, and product categories do not match, and the product description indicates a different type of item."
1439,KVI-HARD-0031,0.928,match,"The competitor product 'Windex Glass Cleaner 500ml' matches with the master list product 'Windex Glass Cleaner 500ml' with the same brand 'Windex', model 'Original', size '500ml', and unit 'ml'. All elements match exactly."
382,KVI-FMCG-0042,0.9195,match,"The competitor product 'Lipton Lemon Tea 450ml' matches exactly with the master item 'Lipton Lemon Tea 450ml' in terms of brand (Lipton), model (Lemon), size (450ml), and physical metric unit (ml). The only difference is that the competitor entry includes the word 'PROMOTION', which does not affect the matching criteria."
37,KVI-FMCG-0012,0.9287,match,"The competitor product 'Sprite Lemon-Lime 1.5L' matches the master list item 'Sprite Lemon-Lime 1.5L'. The brand 'Sprite' is the same, the model is equivalent, the size is exactly 1.5L, and the unit is also correctly matched. Therefore, it's a confirmed match."
304,KVI-HARD-0030,0.95,match,"The competitor product is 'Clorox Disinfecting Wipes 75p', which matches the master list item 'Clorox Disinfecting Wipes 75pcs'. Both items are from the same brand 'Clorox', the model can be inferred as 'Original' (common for this line), and the pack size of 75 is equivalent to 75pcs. The unit is consistently in 'pcs'. Thus, this is a direct match."
1200,KVI-FMCG-0021,0.9188,match,"The competitor product 'Heinekn Heineken Lager 330ml' matches exactly with the master KVI candidate 'Heineken Lager 330ml' in brand ('Heineken'), product name ('Heineken Lager'), size (330ml), and unit (ml). All elements match perfectly."
1330,KVI-HARD-0026,0.95,match,"The competitor product 'Scotch-Brite Dish Sponge 6pcs' matches the master entry 'Scotch-Brite Dish Sponge 6pcs' exactly in brand, model, pack size (6pcs), and unit (pcs). There are no discrepancies in flavor, size, or variant."
968,KVI-FMCG-0065,0.783,match,"The competitor product 'Wai. Original 60g GIFT SET' matches the master KVI product 'WaiWai Original 60g' exactly in brand ('WaiWai'), model ('Original'), size (60g), and unit ('g')."
1732,KVI-FMCG-0063,0.9174,match,"The competitor product 'MAMA Pork Flavor 55g' exactly matches the KVI master item 'MAMA Pork Flavor 55g'. All attributes such as brand ('MAMA'), model ('Pork'), size (55g), and units (g) match exactly."
259,KVI-FMCG-0016,0.9501,match,"The competitor product 'Singha Beer 490ML' matches exactly with the master product 'Singha Beer 490ml' in terms of brand (Singha), model (Lager), and pack size (490 ml)."
572,KVI-FMCG-0098,0.95,match,"Verified that the brand 'Nivea', model 'Whitening', and size '200ml' match exactly. The competitor product describes a pack of 200ml x12, which corresponds to the same product as the single 200ml entry in our master list. The units (ml) are also consistent."
1195,KVI-FMCG-0024,0.95,match,"The competitor product 'Singha Drinking Wat. 330ml SET 6 ขวด' matches the master product 'Singha Drinking Water 330ml' exactly in brand (Singha), model (Water), size (330ml), and measurements (ml). The issue of packaging (SET 6) does not affect the match since we consider the base product."
468,KVI-ELEC-0007,0.95,match,"The competitor product 'Anker PowerLine USB-C 3m ใหม่!' matches the master list item 'Anker PowerLine USB-C 3m' based on exact brand identifier 'Anker', matching model name 'A8187', identical size quantity of 3.0 and unit 'm'."
1400,KVI-FMCG-0047,1.0,match,"The competitor product 'เลย์ Lay's Classic Salted 75g' matches exactly with the master KVI product 'Lay's Classic Salted 75g'. Both products have the same brand 'Lay's', model 'Classic', size '75g', and unit 'g'."
1787,,0.0,no_match,"Competitor product 'Random unbranded keychain 5pcs' does not match any available master KVI candidates due to significant differences in product type (keychain vs electronics), brand (unbranded vs Anker/Kingston), and characteristics (not matching in model, category or pack size)."
1617,KVI-FMCG-0039,1.0,match,"The competitor product 'Red Bull Energy Drink 150ml' matches exactly with the master KVI candidate 'Red Bull Energy Drink 150ml' in terms of brand ('Red Bull'), model ('Classic'), size quantity (150.0), and unit ('ml'). All identifiers are consistent."
759,KVI-ELEC-0018,0.8748,match,"The competitor product 'Energizer Max AAA 2pcs BUY1GET1!!!' has brand 'Energizer', model 'Max', and size '2pcs' which exactly matches the master entry 'Energizer Max AAA 2pcs'. The units are also consistent (pcs). Therefore, this is a match."
1349,KVI-FMCG-0025,0.9,match,"Brand 'Singha' matches, model 'Water' matches, size '600ml' matches, and physical unit 'ml' matches exactly with the competitor product."
1863,,0.0,no_match,Filtered by local retrieval layer: Similarity score fell well below minimum structural threshold.
1855,,0.0,no_match,"The competitor product 'Cute cat ear hairband' does not match any entries in the master list. There are no items in the KVI candidates that relate to hairbands, indicating a different product category. Hence, it does not correspond to any of the available products based on brand, model, or product type."
292,KVI-HARD-0021,0.9023,match,"Both competitor and master item are from Tupperware with the same model 'Modular Mate', size of 1.7L, and the brand matches exactly."
1275,KVI-FMCG-0074,0.9594,match,"The competitor product 'Meiji Fresh Milk 450ml' matches exactly with the master KVI candidate 'Meiji Fresh Milk 450ml' in terms of brand 'Meiji', model 'Fresh', pack size 450 ml, and unit 'ml'."
310,KVI-ELEC-0037,0.74,match,"The competitor product 'Log. Wireless Mouse 1pcs ใหม่!' has a brand identifier 'Logitech' which matches the master list entry for 'Logitech Wireless Mouse 1pcs'. The model is not specified in the competitor entry but it aligns with the details from the master item, which confirms it is an exact match by name, size (1pcs), and unit ('pcs'). No differences in flavor, size, or variant are indicated."
512,KVI-ELEC-0005,0.9,match,"The competitor product 'Anker PowerLine USB-C 0,9m' matches with the master product 'Anker PowerLine USB-C 0.9m'. Both have the same brand 'Anker', and the model aligns as well. The size is 0.9m in both products, and physical metric units are consistent."
80,KVI-FMCG-0112,0.735,match,"The competitor product 'Vixol Toilet Cle. 450ml ใหม่!' matches the master product 'Vixol Toilet Cleaner 450ml' based on the brand 'Vixol', model 'Original', pack size '450ml', and units 'ml'."
1104,KVI-ELEC-0005,0.7686,match,"The competitor product 'Anker PowerLine USB. 0.9m' matches the master list entry for 'Anker PowerLine USB-C 0.9m' in brand 'Anker', model 'A8187', pack size '0.9' meters, and unit 'm'. There are no discrepancies in these identifiers."
1698,KVI-FMCG-0108,0.95,match,"The competitor product 'Downy Concentrate Lavender 2,8L' matches the master list entry 'Downy Concentrate Lavender 2.8L' in brand, model, and size. Note that '2,8L' is equivalent to '2.8L' in numerical representation, confirming that the size matches. All identifiers align perfectly."
482,KVI-FMCG-0022,0.95,match,"The competitor product 'ไฮเนเก้น Hei. Lager 500ML' matches with the master KVI candidate 'Heineken Lager 500ml' as they have the same brand name 'Heineken', the same model 'Original', and a matching pack size of 500ml."
263,KVI-ELEC-0022,1.0,match,"The competitor product 'Duracell Plus Power AA 8pcs' matches exactly with the KVI master product 'Duracell Plus Power AA 8pcs'. Both have the same brand 'Duracell', model 'Plus', pack size of 8.0 and unit 'pcs'."
752,KVI-ELEC-0004,0.95,match,"The competitor product matches the master KVI entry on brand (Apple), product name (USB-C to Lightning 2m), size quantity (2m), and unit (m). The model name is different, but the essential attributes required for a match are consistent."
699,KVI-ELEC-0008,0.8665,match,"The competitor product 'Anker USB-C 20W Chrger 1pcs' matches the master product 'Anker USB-C 20W Charger 1pcs' in brand (Anker), size (1pcs), units (pcs), and the product name is essentially the same, with only a minor spelling error (Charger vs Chrger). The model is not provided but based on brand and overall attributes, a match is confirmed."
712,KVI-HARD-0007,0.8524,match,"The competitor product 'บ๊อช Bosch Drill GSB 550 1pcs' matches the master KVI product 'Bosch Drill GSB 550 1pcs' in brand ('Bosch'), model ('GSB550'), size (1pcs), and unit ('pcs'). All identifiers match exactly."
636,KVI-ELEC-0025,0.9056,match,"The competitor product 'Philips LED Bulb 9W Warm White 1pcs BUNDLE' matches the canonical master list item 'Philips LED Bulb 9W Warm White 1pcs' in terms of brand (Philips), model (Essential), size (9W), quantity (1 piece), and unit (pcs). The only difference is the term 'BUNDLE' which does not affect the product details."
776,KVI-HARD-0011,0.9215,match,"The competitor product '3M Microfiber Cloth Yellow 4pcs BUNDLE' matches the master list item '3M Microfiber Cloth Yellow 4pcs'. Both share the same brand '3M', model 'Microfiber', package size 4pcs, and unit 'pcs'. No discrepancies in flavor, size, or variant were found."
1320,,0.0,no_match,"The competitor product 'Bel. Surge Protector 6-Outlet 1pcs' explicitly uses the brand 'Bel.' which does not match 'Belkin' from the master list. Additionally, there are no matching flavor, size, or variant identifiers with the candidates provided."
1832,,0.0,no_match,"The competitor product is a cooking apron with a floral pattern, while the master list includes fabric softeners and dish sponges. There is no brand, model, or size match with the entries in the master list."
1747,KVI-FMCG-0020,0.9112,match,"Product brand is 'Chang', model is 'Classic', size is 620ml, and the title matches exactly with the canonical master list product."
716,KVI-FMCG-0034,0.99,match,"The competitor product 'Nestle Pure Life Water 330ml x12 PACK' matches the master product 'Nestle Pure Life Water 330ml' as both have the same brand 'Nestle', model 'Pure Life', size '330ml', and are both presented in packs acknowledging the unit consistency."
1463,KVI-FMCG-0090,0.95,match,"The competitor product 'Dove Body Wash Original 500ml' matches exactly with the master item 'Dove Body Wash Original 500ml' in brand ('Dove'), model ('Original'), size (500ml), and unit (ml). No discrepancies in flavor, size, or variant were found."
